video_id,qid,question,answer,a0,a1,a2,a3,a4,type
11565498775,0,what did the boy do before the man follows him?, run away,lean in to watch,puts it on the table, run away,use towel cover it,sitting on the sofa,TP
3155382178,10,what does the man do before running towards the ball?, kick the ball,kick some more,prepares swinging again,throw ball, kick the ball,shift the wooden thing,TP
4219909195,12,what did the man do before looking to his left?, adjust the girl's leg,clasp her hands,kick,bend her body, adjust the girl's leg,touch her face,TP
4955723618,1,what did the man in black do after the man in grey passed the microphone to him?, finish his speech, finish his speech,laugh,moves hands,walk back to table,talks to the lady,TN
8253302563,7,what does the boy do before closing the door of the toy car at the end?, play with the steering wheel for a while,running,stood up,adjust it,playing with sofa, play with the steering wheel for a while,TP
4857781123,6,what does the dog do before turning away at the end?, put the toy away,get back up,continue walking,play with toy, put the toy away,walked to a bozx before turning back,TP
2669452260,4,what does the man do before putting down the can?, drink,touch his fingers,cap the bottle,close the bottle, drink,put on gloves,TP
8455160795,0,what does the person with the stick do before running up shore in the middle?, point forward with the stick,smile,lift and hold by the side, point forward with the stick,look at direction of ball,behind,TP
3375218204,9,what do the children do before standing up in the middle?, lie on the ground for a while,suck their thumb,touches the plant,wave their hands,pet the dog, lie on the ground for a while,TP
3218498932,4,what does the boy in black do before the boy in red rubs his leg at the start?, touch him,flash,move backwards,put in his mouth, touch him,grab his shoulders,TP
4688219212,4,what does the coach do before watching the boy at the start?, push the boy up,smiles,put hand inside the toy,sit on chair,pushes the box, push the boy up,TP
4251505427,6,what does the child with beanie do before going closer to the camera at the start?, point 1 finger up, point 1 finger up,touch white object,put chin on table,hit the toy,takes them out,TP
5061117640,4,what does the man in grey do before entering the room?, look into the room at the start,sitting,look at the presenters, look into the room at the start,pick something up,watch,TP
6621511673,6,what does the baby do before pointing at another magnet in the middle of the video?, fold her hands,look towards the camera,lean forward,smile and move hands,swing the cradle higher, fold her hands,TP
11566930393,5,what does the boy do before sitting down at the end?, walk around the toy,put hand inside the toy,get off the dest, walk around the toy,comes back,blow to the people sitting around him,TP
2877270840,6,what does the man do before swirling the drink?, drink from the glass,roll up sleeves,smile, drink from the glass,touch his fingers,shorten the rope,TP
7887764754,5,what does the dog do before lying down?, sit for a while in the middle,about to go out, sit for a while in the middle,run away,sniff the babys head,walked away,TP
8208035645,0,what does the boy do before cycling towards the slope?, make a turn, make a turn,bend his back,singing,continue reading,riding bicycle,TP
7987845241,5,what does the dog do before putting its paw back?, the injection is done,running,bends down to pat dog, the injection is done,wag tail,play with dog,TP
4083875373,4,what does the girl do before rolling on the ground near the end?, sit down,smile at camera,take the music script,nod head and stares,put down her club, sit down,TP
2623954636,9,what did the ball do before the boy tried to take it back?, roll under the chair, roll under the chair,drink from the lid,turn around,picks it up,walk backwards while watching bowl move,TP
3218498932,5,what does the boy in black do before touching the boy in red?, swing his leg for a while at the start, swing his leg for a while at the start,stood forward and pointed fingers,stop the bicycle,cover up the hole,run to catch the ball,TP
8627074061,4,what did the girl do before trying to pull the green art piece open?, take it from the lady,smile and listen carefully, take it from the lady,talk to the people,swing,run and catch him,TP
2552130183,8,what did the lady do before helping the baby walk?, sit the baby in front of her,touch the bib,play with baby s cheek,points to the flower, sit the baby in front of her,bring book closer to baby,TP
2930782930,2,what did the lady do before walking away at the end of the video?, bounce the baby,turn to baby and play,pick up something,swing her leg,dance with hands, bounce the baby,TP
2495861393,9,what do the children do before picking up the fork near the end?, listen to the adult talking,leaves,sit on grass,look at camera, listen to the adult talking,drink the cup,TP
8318310610,5,what does the girl in blue jacket do before moving her hands around at the start?, turn around,tickle baby,jump up snd down,open her arms wide, turn around,give girl more instructions,TP
3105728894,8,what does the man in blue clothing do before spinning the rings?, pick up the neon rings,pick up disk and read,point camera with sunglasses, pick up the neon rings,try to catch the fishes,eat,TP
5858985747,5,what does the baby in yellow do before turning backwards at the start?, raise his hands up, raise his hands up,hit toy,cries,jump forward,steps on the toy,TP
7536230796,4,what does the boy do before switching on the tv at the beginning?, approach the tv,smile,play with toy, approach the tv,look into bag,kiss baby,TP
3821781616,0,what did the man do before speaking and gesturing?, nod his head at the start of the video,hug boy,raise up two more figers,his nose, nod his head at the start of the video,laughing,TP
3375218204,8,what does the boy do before lying down?, move across the man in the middle,read book,cook food, move across the man in the middle,sit down,eat snack,TP
4485498145,4,what does the woman in white do before turning back to her front at the start?, look down beside her, look down beside her,play with leash,put under amrpit,forward,shake baby up and down,TP
4092992100,7,what does the guy in red do before pushing his bicycle up?, the guy in yellow rode off,throw the bike away,take off helmet,pick up the dust, the guy in yellow rode off,holds the baby,TP
4949582792,3,what did the girl do before lifting her head back up?, put her head at the pram,wears clothes, put her head at the pram,let go of vacuum,pick up the seatbelt,move her left arm,TP
6078524411,0,what did the boy do before closing his eyes?, put his head on the table, put his head on the table,look into camera,chew,puts away the residue,hold spoon with left hand,TP
3851913128,5,what does the guy in red do before taking off his goggles in the middle of the video?, do some hand gestures, do some hand gestures,zoom into the baby,caress the girl s haed,sit down,pick up shower head,TP
8575881495,1,what does the girl do before making a face gesture in the camera?, sit up the first time,get up,pat dog s head,touch with other glass,stand up and follow boy, sit up the first time,TP
3155382178,4,what does the man do before running towards the ball?, kick the ball away from the lady,drop bat and run,kick the man playfully, kick the ball away from the lady,get up,run after it,TP
3164519967,5,what did the old lady do before kissing the baby?, pat the baby for a while,put on keyboard,clap the baby s hands, pat the baby for a while,shake her head,look away,TP
8575881495,8,what does the girl do before making a hand gesture at the end?, get up,playing with toys,dancing, get up,nods her head,looks forward,TP
8313365386,2,what did the lady in red do before the girl turns the page?, point at the start,touching baby s hand,slide down, point at the start,wave,move body,TP
4838113006,5,what did the lady do before dragging the first bell towards her?, touch the first bell on table b,walk off,raise her hand,move to her left, touch the first bell on table b,clap hands,TP
10109097475,6,what does the man in red do before walking away?, walk close to the plane in the middle,happy, walk close to the plane in the middle,throw something,dance,caress the donkey,TP
5875242364,8,what did the baby do before putting his fingers in his mouth?, touch the sides of the pool,swimming,wants to go again,sit at the side and watch him, touch the sides of the pool,relaxing and playing,TP
5877508141,6,what did the boy do before the man moved his arms?, stop holding on to the slide, stop holding on to the slide,climb up the stairs,walk towards the stair,tries to cathc it,fill red bowl,TP
6860322796,5,what did the lady do before giving attention to the brown dog?, play with the black dog for a while,stand up and flip the chart,rubs the dog,touch baby s hand, play with the black dog for a while,smell her legs,TP
5549243726,7,what does the girl do before jumping?, clap her hands,point at table,scrunch her legs,remote sensor, clap her hands,happy,TP
2868183184,5,what does the girl do before the man closes the lid?, finish spreading the batter,show his fist,throw the bat and run off, finish spreading the batter,raised her hand,looks up,TP
5662041273,7,what did the helicopter do before the boy picks it up in the middle of the video?, fell on the floor,pick the ball up, fell on the floor,get back onto skateboard,turn around,carry the baby down,TP
4838145161,7,what did the cat do before retreating back at the beginning of the video?, its nose touched the water,stood up,licks himself, its nose touched the water,staring,licked the face,TP
5498331490,6,what does the cat do before cleaning the toilet bowl?, sit on the toilet bowl for a while at the start, sit on the toilet bowl for a while at the start,throw spoon,licked the face,jump down,retaliate,TP
5445581571,6,what did the white dog do before playing with the toy?, look at the black spotted dog,no reaction,white dog,follow the black dog,sniff dog s butt, look at the black spotted dog,TP
5445581571,4,what did the white dog do before the black spotted dog looked at it?, get up from the floor,follow the black dog,try to snatch the slipper,keeps sitting, get up from the floor,put head outside,TP
2835125654,5,what does the elephant on the right do before pushing the elephant on the left backwards after the middle of the video?, push back, push back,carry the bear,holds the boy in orange again,guide the baby elephants,laugh,TP
3462517143,3,what does the brown dog do before stepping out of the container?, circle inside the container,chase the cat,look up to the camera, circle inside the container,lying down,walk around,TP
2793806282,8,what did the lady do before the man on the land throws the blue toy?, gesture to the dog,look up,fidgeting with the object, gesture to the dog,tried to chase,observe it,TP
2623954636,4,what did the boy do before looking at the ball bounce?, throw the ball for the first time,give to the other boy,caress another dog,take phone away,put baby over shoulder, throw the ball for the first time,TP
4485498145,5,what does the woman in pink do before talking to the person in front at the end?, look down at the painting,walk away,stop and pose for camera, look down at the painting,walk towards the girl with curly hair,point below the piano,TP
3155382178,5,what did the lady do before kicking the ball?, receive the ball from the man,pick another ball,raise the stick, receive the ball from the man,hit the balls,move spoon away,TP
4984417707,3,what did the elephant do before the man in blue blows the whistle near the end?, kicked the ball,walk backwards, kicked the ball,jump down the waterfall,swung him around,jump on the spot,TP
2782307049,3,what does the lady in black do before helping the lady in red?, finish the ride,shake head,drink water,dance along for fun,picking something from ground, finish the ride,TP
3026084730,11,what did the middle man do before the three men walked away?, finish speaking,starts playing guitar,talks to the lady,drink, finish speaking,lower the camera on his shirt,TP
2535384528,5,what does the man do before looking at where the ball goes?, hit the ball,throw the ball,continue playing guitar, hit the ball,hit with racket,laughs,TP
3375218204,10,what does the man do before holding the boy's hand at the end?, stand up,dancing to rhythm, stand up,clap his hand,kiss baby,lie on the boy,TP
4006608424,7,what does the boy do before holding the swing at the end?, run towards the swing,kick it,passes the ball,hit the drum, run towards the swing,prepares swinging again,TP
4688219212,7,what does the boy do before shaking the man's hand at the end?, jump down from the rings,touch his head,take his skateboard,pick up blanket, jump down from the rings,smile,TP
6239210933,7,what does the child do before drawing?, pull up the pen and the string,suck his thumb, pull up the pen and the string,take the toy out,walk through her legs,relaxing,TP
2435100235,0,what is the relationship between the man wearing the white shirt and the other cyclist he is talking to before looking to the right?, friends,teacher and student,strangers,parents, friends,takes a photo,TP
5913180144,8,what does the man in blue socks do before putting his arm around another boy near the end?, raise his hand and lift his finger,sits next to the grey lady,smiling, raise his hand and lift his finger,sits on fence,heat up metal,TP
2871995580,4,what did the boy do before the man picked the ball up at the start of the video?, throw the ball at him, throw the ball at him,walk to the box,walk around,turn behind to look,play with instrument,TP
4147398280,7,what does the boy do before twisting the rubik's cube again?, manage to solve one face of the rubik's cube,walks towards the camera,shakes the box,hit the ball,dancing and jumping, manage to solve one face of the rubik's cube,TP
9498159305,7,what did the penguin do before the man touched the earphones?, turn away,walk towards the boy,help the man,walk towards the aircraft,use towel cover it, turn away,TP
3145698830,1,what did the man do before letting the baby sit?, pull the baby to him,talked to the toddler,put baby on chest, pull the baby to him,hi-five,smile,TP
4650556666,3,what did the child do before sitting on the floor at the end of the video?, fall on the ground,holds the rope on his shoulder, fall on the ground,touch the cat,stood up,get up,TP
2771402761,8,what does the woman in white do before pointing?, talk to the kid,continue talking,pick up baby, talk to the kid,happy,run towards the camera,TP
5328004991,8,what does the child do before the woman stirs it herself?, let go of the stirrer,show sponge to camera, let go of the stirrer,refill the bucket,frown,touch the baby s arm,TP
3427674558,4,what did the performers do before bending their knees?, face the right side,continue talking, face the right side,takes his right hand in pocket,takes out his gun,wushu,TP
5323654756,1,what did the girl in pink do before putting something in her mouth?, pick up something from the side of the room,go downstairs,falls down,hold toy up,point below the piano, pick up something from the side of the room,TP
4006608424,8,what does the man do before swinging again in the middle?, run back to the start,put the bike down,excited, run back to the start,run with him,push the robot,TP
3562017845,4,what did the bird at the back do before sitting down?, start to walk, start to walk,pat the dog,kicks the other bird out,change direction of walker for baby,stretch its body,TP
2834146886,6,what does the black dog do before coming to the camera?, come out from the bottom of the table, come out from the bottom of the table,bark,starts eating,chase the brown dog,played along with him,TP
3581585756,9,what does the boy do before running to the back in the middle of the video?, leave his seat,waving his hands, leave his seat,stood up,move pebbles,get up,TP
4244817395,8,what does the boy do before bringing over to the playset?, stack the cups,put arms behind back,drink from the lid,hold spoon with left hand,put hand in mouth, stack the cups,TP
5427285434,0,what did the boy do before running to the kitchen?, get off the sofa,walk to baby,raise his arm,tried to climb, get off the sofa,continue pushing,TP
4126010904,6,what does the tall man do before talking to other people?, lift his face from the tv the first time, lift his face from the tv the first time,lift it up again,wave his hands,walks to the centre,run towards him,TP
4087013668,8,what did the boy do before the lady in pink clapped her hands at the end of the video?, look at her,moves round,looking at present, look at her,smiles,touch her knee,TP
4276006683,5,what does the person do before the cat tries to catch the hand at the start?, move his hand left and right,swipe person hand away,push it,lick the hand, move his hand left and right,smells him,TP
10109097475,5,what does the man in red do before moving away?, look at a distance from the plane at the start,shakes his head,happy,point forward,count down, look at a distance from the plane at the start,TP
5907839036,6,what does the man in striped shirt do before looking at the scenery?, walk towards the barrier,kiss baby,start dancing,take photograph, walk towards the barrier,drink water from cup,TP
5421648216,5,what does the brown sheep do before standing next to the black sheep at the start?, walk close to him,flap wings,let go of grey rooster,look at bottle, walk close to him,chase the brown dog,TP
5349969207,4,what did the brown dog do before it got up at the end of the video?, lie on the floor, lie on the floor,bite toy and shake head,get close to the brown dog,resting,walks forward,TP
11670386946,5,what does the man in brown do before pointing at airplanes at the end?, read the piece of paper for a while,happy,walk backward,moves hands,look at the camera, read the piece of paper for a while,TP
4983922034,3,what does the black dog do before digging snow?, watch the two dogs jumping, watch the two dogs jumping,jump again,sits down,look at them,ignored white dog,TP
6713120511,5,what did the last lady do before the man in black walked over to her?, slide down,poke her,put hands together,tickle her, slide down,put arm on hip,TP
2559262403,5,what does one of the pugs do before it pushes the other one away?, move nearer to the corner,chases it into the corner,pick it up,look its right,catch it, move nearer to the corner,TP
7572859950,5,what does the lady do before flipping the baby to the side?, stretch the shirt of the baby in the middle,kiss baby,touch the baby s stomach,smile, stretch the shirt of the baby in the middle,falls back down,TP
5919180502,1,what does the man do before he poses?, point the camera at himself,change his position,dancing to rhythm,yawns, point the camera at himself,nods head,TP
3107742409,5,what does the man do before playing with the baby's hands at the start?, bend forward to the baby,put the baby back,push swing,talk to boy,lie down, bend forward to the baby,TP
5205081904,3,what did the boy do before watching the video on the tablet?, pick up the grey toy,attempt to wear,chew, pick up the grey toy,moves the object,play with toy,TP
3530231811,8,what did the man in black do before he started singing again in the middle of the video?, stepped backwards,punch him,bounce baby,walk over, stepped backwards,put in front of baby,TP
8594314852,10,what did the lady do before turning to look at the kid?, stop walking in the middle of the video,answer the phone, stop walking in the middle of the video,touch her feet,pick up something,start claping,TP
3939145327,9,what did the girl do before cycling forward in the middle of the video?, check her teddy bear,put finger in her mouth,dances, check her teddy bear,eat ice cream,direct baby away,TP
6078524411,4,what did the boy do before staring blankly in front of him?, rub his eyes,play with toy,cry,wipe his face, rub his eyes,look towards the right,TP
4707679105,6,what did the man do before he smiled at the end of the video?, look at the camera,use computer,walked out of video,hug boy,himself in the mirror, look at the camera,TP
5061117640,6,what does the man in grey do before smelling the burger?, sit down in the middle,talking on phone,take the pipe,smiling, sit down in the middle,cross his legs,TP
5662041273,9,what did the boy do before he kept the helicopter on the table?, picked it up from the floor,ran to the man,crawl,walk to baby,move towards the stairs, picked it up from the floor,TP
6233408665,8,what did the lady in pink do before the people on the sofa clapped?, finish singing,sitting,give it to the girl,take music sheet, finish singing,walk in circles,TP
2793806282,12,what did the lady in blue do after she sat on the stairs?, reach the stairs,put head on table, reach the stairs,goes to get food,move hands around,jump down stairs,TN
4388652400,2,what did the man do when the dog looked at someone near the start?, touched the dog,hold up a cup,ignore baby,grab the mouth,bark, touched the dog,TC
2957808913,5,what do the guitarists do when the man sitting on stage behind them plays the drum?, play the guitar, play the guitar,shake body vigorously,stands on the side,practicing dancing,sitting on the floor,TC
3972259774,6,what did the man in yellow do when the lady in red pointed to the lady in black?, brought out the box,move body,take lollipop out,drags the box out,look at the lady in white, brought out the box,TC
8208035645,4,what did the boy do before he came down at the end?, cycled upslope,man stopped his bicycle, cycled upslope,fall off the bicycle,continue playing with the rod,sitting still,TP
7888256388,4,what did the lady do when the girl walked across at the start?, pat the dog,swing left arm,bring baby up again,turn towards lady, pat the dog,caress the dog,TC
8277866423,3,what did the brown dog do when the black dog barked back?, bark continuously,walk faster,sits down,bite grey dog,roll around, bark continuously,TC
6592821115,11,what did the baby in polkadot do when the adult with a ring reached her hand out?, approach her, approach her,hit baby,pass toy to baby,push baby,cover baby with towel,TC
3402648543,1,what is the big dog doing when the small dogs suck?, standing still,look up, standing still,running around box,bite toy bone,move head closer,TC
6793786769,8,what did the train do when the boy waited for it to come back in the middle of the video?, move away,stood up, move away,kick the tank,chase after it,lift bottle to drink,TC
5056964274,8,what is someone doing when the baby inserts a straw into the box at the start?, holding a box of drink,grab the drink,push away hand, holding a box of drink,lean forward and touch table,claps and run closer,TC
3427674558,6,what did someone do when someone walked past the camera at the back of the stage?, sit down,lights on the stage blink, sit down,playing piano,walk back into room,take something,TC
2885091387,6,what happens to the car when the man in blue stands up near the end?, car tilts at a sharp angle, car tilts at a sharp angle,screw it in,give thumbs up,squat down,driving off,TC
5913180144,6,what did the man in blue do before the man in grey carried him?, jump onto the man in grey,dog jumped onto him,he walk away,goes away, jump onto the man in grey,dog barked at him,TP
3861485381,7,what did the first animal do when the other animals followed it into the forest?, went into the forest, went into the forest,stare around,showing it to the baby,stay still,lie down,TC
5766018720,2,what did the toy dog do when the baby kissed it at the beginning of the video?, the baby first held on to it,pushes it,look back at her, the baby first held on to it,climb up chair,stares at camera,TC
4983922034,8,what does the man do when the black dog watches and then digs snow?, kick the snow,playing with them, kick the snow,yes,runs around,looks at the hole,TC
8990144134,4,what did the bird do when the cat hit it?, stand there,lying down,looks at the camera,sniffs the camera,stretch, stand there,TC
7331927796,5,what did the big white dog do after the boy walks away after the middle part of the video?, run over the brown dog,look at second toy,put leg on other boy,chases after him,waiting for his turn, run over the brown dog,TN
8990144134,2,what does the bird do when the cat first sat up?, get hit,pooping,eat,examine the bag, get hit,cross the ledge,TC
6205856607,9,what does the horse do when the man holds the girl?, play with the girl, play with the girl,use his phone,shakes body,takes picture of the horse,start dancing,TC
6582763207,3,what did the lady with the microphone do before she brought the microphone away in the middle of the video?, stop singing for a while,lifts her shirt, stop singing for a while,drinks,point her front,pose,TP
3206694342,0,what do the others do when the boy on the right in front stands up in the middle?, bend down, bend down,shake left to right,talk to baby,turn around,smiles,TC
3206694342,1,what do the others do after the boy on the right in front bends down in the middle?, stand up again,touch the dinosaur, stand up again,bite a slip of paper,hold s the rod,open the book,TN
2987766537,7,what happened to the baby when he started crying at the end?, cannot change the posture,stand up,smile, cannot change the posture,crawl to adult,lie backwards,TC
5801184682,9,what did the cat do before the human picked it up?, hide before the black bag,goes near litter box,bite black cat s body,walk forward,sit down, hide before the black bag,TP
2957808913,10,what did the man in black do when the other people in the background were walking at the start?, danced,repeats singing,kick forwards, danced,plays the instrument,watch them,TC
2957808913,2,what does the man in black jacket do when the men on stage play musical instrument?, dance the street, dance the street,singing,watch the man dancing,drink,smiling and laughing,TC
3963997053,5,what happens to the car when the man wearing a cap backwards squats down?, approaches him,look at the red car,raise his hand, approaches him,no reaction,touch his head,TC
7416295940,3,what does the dog do when the baby touches him?, approach him,push dog away,make funny faces,stand up,talk to the lady, approach him,TC
3708066257,2,what happened to the man and the lady when they made eye contact?, dancing,fight,step on each other's toes,fall down,sneeze, dancing,TC
2584172238,9,what did the girl in pink do when the girl in white was on the ladder?, slide down the slide,dance, slide down the slide,ducked,stand on the plank,hold on to stairs in pool,TC
4272084125,5,what happened to the camera when the lady held up the bottle?, faced her,amused,drink from cup,wipe her face,smile and wave, faced her,TC
5308503740,1,what did the person do when one of the rabbits hopped away near the end of the video?, approached it,laugh,pose with his hands,lie down and rest,look around, approached it,TC
8224504302,1,what do the men do when they hold onto glasses?, speak,phone, speak,camera,microphone,milk pack,TC
7771650716,0,what is the man in white doing when the person in pink shorts stands and watches?, playing with the dog,clean the backyard,close the car door, playing with the dog,clean the car,follow the man,TC
3340340268,6,what did the girl in green do when the girl in red was holding paper?, stumbled on the dog, stumbled on the dog,stands still in shock,run,walk across,tree,TC
5586394125,5,what is the lady in white doing when the lady in blue shirt talks with her at the beginning of the video?, patting the dog, patting the dog,patting dog,sit on sofa,feeding dog,sit down on chair,TC
4094488636,6,what did the brown dog do when the black dog faced it near the start?, walked towards the pole and faced it,crawled to the toy,the concrete brick with plants,bite and push, walked towards the pole and faced it,look at them,TC
6860322796,6,what did the black dog do when the brown dog chased after it at the beginning of the video?, run away, run away,chased after it,walk around bushes,dive into water,starts biting the ball,TN
2435100235,8,what does the trishaw do when the man cycling moves to the right slightly?, come in the opposite direction,wave hands, come in the opposite direction,get off bike,turn a circle,stop his bicycle,TC
4092992100,4,what does the guy in blue and yellow do after he reached the end?,turn left,fall down,touch face,turn left,lay on stomach and laugh,touch his chin,TN
4757890069,3,what happens when the men on the third and fourth truck wave their hands while passing by?, they pass by,watch,record them from behind, they pass by,assist the driver in navigating,speak into camera,TC
14003541505,3,what does the baby do when the girl in pink touches its chin?, react,make more bubbles, react,point below the piano,pushes the spoon away,shake body,TC
2405940242,9,what did the lady do when the man pulled the string down?, come towards him,hold his hand, come towards him,look at his paper,smile,show affection,TC
9498159305,5,what did the penguin do when the man was petting it?, break the earphones,flap its wings,point towards the camera, break the earphones,look around,look at phone,TC
2679130168,7,what did the adult do when the girl ignored the toy pumpkin?, try to give it to her,carry it and walk to sofa,go to the lady in grey,waves her hands in the air,hold a cross sign, try to give it to her,TC
9473479950,6,what did the baby do when the lady smiled in the middle of the video?, look into the camera,pick up toy, look into the camera,talk,pick up something,start claping,TC
4774302357,5,what are the other two doing when the man in grey is operating the computer?, playing the guitar,watch them playing,enjoy the music,hit the drum,have dinner, playing the guitar,TC
7088595057,4,what did the black sheep do when the white sheep moved back in the middle of the video?, started to move,walking, started to move,observe dog,sniffing the ground,follow the sheep,TC
5913180144,3,what happened to the man in pink when the man in blue socks put his arms around the shoulder at the end?, approach him,sitting,run back to position,look up,hold the man s hand, approach him,TC
4765717907,0,what did the boy do when the man stretched his hand out at the start?, ran towards him,walk towards the toy,let him hold string,hold the boy,kiss boy, ran towards him,TC
6772999108,3,what did the girl do when the boy looked at her?, start clapping,cry,throw toy at her,push her, start clapping,run away,TC
3524939594,4,what does the cart do when the man in white sitting on it holds his friend's shoulders?, start moving,look at the girl playing,walks away,move towards the woman, start moving,put on table at the back,TC
6806999702,11,what did the dog do when the girl touched it beside the man?, stand beside the man,singing to the dog,stop the dog,pulls the leash towards her, stand beside the man,try to lick dog's face,TC
5801184682,6,what did the cat do when the human played with it?, bite the hands,look at bird,push it, bite the hands,stand still,rubs against him,TC
2435633172,2,what did the rock do when the pig rubbed its body?, stay still, stay still,playing with orange toy,pick up food with mouth,play with toy with mouth,walk to rock,TC
5064681723,6,what did the lady do when she was looking at the deers?, stood at the road,the man,the boy,dog,looking down at piano keys, stood at the road,TC
4859057828,2,what does the lady in yellow do with her arms before raising her hand up and down?, laugh when they finished posing,cycle away,look at camera turn around, laugh when they finished posing,rub baby s face with a cloth,look at camera,TP
3581585756,8,what was the boy in blue doing when he was carrying a toy sword at the back of the bus?, running,balloon, running,red ball,soft toy,bag,TC
4264435046,4,what did the lady do when the stray dog ran towards her?, made a turn,trying to bite lady, made a turn,stay still,hide behind a tree,bark at man in black,TC
6300775954,2,what did the lady do when the man bent down to help her?, struggle to stand up,hold the rope,looking down at piano keys,reads the card, struggle to stand up,raise his hand,TC
6097994550,5,what does the man on top do when the man on the ground wrestles him?, sit on him,doing push ups,vaping,break free of handcuff,talking, sit on him,TC
6443512089,8,what does the toy do when the baby trips and falls?, fall off the pavement, fall off the pavement,smile,nothing happen,let go of toy,move his hands and legs faster,TC
4130504920,2,what happened to the balloon when the baby turned his head near the end?, placed on her nose, placed on her nose,touch cake,jump up and down,close eyes and laugh,pick up the balloon,TC
4584426085,4,what does the puppy do when the person in sandals moves their foot away?, put its mouth at the sandals, put its mouth at the sandals,slapped the dog,use hand to cover mouth,clap,let dog lick,TC
3972259774,5,what did the group of people in front of the camera do when the bald man at the back paused to look at them?, stand in front of the camera,gave them a drink,move towards the woman, stand in front of the camera,nod to them,throw ball,TC
7453733046,14,what did the man do when the girl in pink turned around and covered her face?, put the ball on the water, put the ball on the water,moves her hand,gets off the bed,run back,stand and watch,TC
6592821115,13,what did the cameraman do when the baby in polka dot gave her something?, extended her hand,take photos,hug her,jump up and down,walk away, extended her hand,TC
4671452046,6,what did the baby do when the lady in brown picked the cup up?, toppled the cup,pull baby away,wipe the table,jump up from her seat,hit the baby, toppled the cup,TC
5945172741,1,what did the child do when the man played with the toy?, climb up and approach him,touch her cheek with palm,go behind the purple pillar,hi-five, climb up and approach him,talk,TC
4217422838,2,what did the boy do when the lady pulled the paper in the middle of the video?, struggle to pull the wrapper open,flip it back,look back at her, struggle to pull the wrapper open,look at the camera,pick up something,TC
3155382178,9,what did the man do when the woman kicked him playfully at the start?, react to the playful kick,hold his hand,lying on his stomach,looking at him and nodding,remove the dust from man, react to the playful kick,TC
4036955771,1,what did the band do when the lady with a pram stopped and watched?, perform,jamming,giving speech,sit and listen, perform,thank the audience,TC
4264435046,3,what did she do when the lady jogged the opposite direction?, reach the end of the road,smiles, reach the end of the road,turn around,points at the door,grab the handle,TC
3861485381,3,what happened to the higher ground when the two leopards looked straight ahead?, reached by the two leopards,attack back,jump,catches up, reached by the two leopards,hit the smaller elephant,TC
6018514357,2,what happened to the steps when the baby climbed up at the end?, she reached them, she reached them,sit on the steps,cry,look at man,run away,TC
4889681401,1,what did the cameraman do when the man in blue looked at the camera and smiled?, pass him,wave to camera, pass him,point to camera,blow whistle,wave flag,TC
8594314852,11,what happened at the end of the video when the girl pointed her front?, she stopped,touch baby,point behind the camera, she stopped,touch baby lips,yawn,TC
8189958994,7,what did the white dog do when the black dog tried to chase it?, run away,licking and cleaning it,try to snatch the toy, run away,bite,put white paper in front of dog,TC
2547885226,8,what does the kid do when the toy dinosaur moves?, start playing with it,light up, start playing with it,push the toy train,swing around fast,falls,TC
3502722122,1,what does the green back page do when the boy ignores it?, does not hold still,tear the page, does not hold still,look at the music sheets,closed the book,preparing to throw the book,TC
6011836129,5,what does the lady in deep blue vest do when the other women copy her actions?, look up,clap for her,clean mouth and look,stands on the table, look up,talk to the other 2 people,TC
9873067604,6,what did the person do when the girl turned her head?, touch the girl's head,brush hand away, touch the girl's head,put her hands under child,no actiion,wear beanie,TC
4859057828,9,what did the lady in white do when the lady in blue was moving her arms in a mini dance at the start?, approached her,play piano, approached her,put her hand up,stand,cover face,TC
6011836129,6,what does the lady in deep blue vest do when the other women copy her actions?, look down,move hands around, look down,pass microphone to lady beside her,the girls ride a horse,they start taking down notes,TC
7149153537,8,what did the black skinned man do when the fair skinned man exchanged hand gesture with the girl in pink?, approached,move backwards, approached,looking towards the ground,push them away,splash water at them,TC
9217939684,7,what does the woman in pink do when the baby falls down?, approach him,kick her,watch her reaction, approach him,turns around and walk,smile,TC
4147398280,1,what happened to the cube when the boy's eyes did not leave it?, trying to solve it,teach the other boy how to play,reach for tissue, trying to solve it,wants to hit spoon,crawl to the adult,TC
6136926089,6,what happens to the black stairs when the boy starts crawling upward?, the boy reaches them,move backwards,went into the house too,hide behind wall,gets up and wipe his hands, the boy reaches them,TC
6793786769,4,what happened to the train when the boy kissed it near the end of the video?, approached him,put on helmet,turns toward the cameraman, approached him,write on book,point at camera,TC
6160414832,6,what did the boy in yellow do when the man in stripped brought the dice close to him?, approach the man,walk towards camera,throw to make splash,hand over the carrot, approach the man,walk back,TC
7605329840,0,what did the man do when the girl in stripes gave him a hi-five?, extended his hand out to her,takes a toy,moved,put envelop on table, extended his hand out to her,put the cake aside,TC
6898821807,8,what does the baby do when the boy puts his face next to the baby?, cry,shake his body,walk off, cry,run away,show toy to baby,TC
3455926688,5,what did the man do when the lady in black stood behind?, fly the kite,jump,pierce balloon,move forward, fly the kite,scratch legs,TC
4765717907,5,what did the man do when the boy put the ball through the pole?, carried him up to the pole,biting on to the blue toy,hit the plate,catch him,clap, carried him up to the pole,TC
10042935613,7,what did the shirtless man carry when he first walked in?, plate,eat food,feed baby, plate,goes to the other boy,move to the side,TC
3869005094,4,what did the two inner person do when the two outer person step backward?, step forward,bow,wave to them ,clap hands,run away, step forward,TC
