video_id,qid,question,answer,a0,a1,a2,a3,a4,type
4485498145,4,what does the woman in white do at the start?,turn back to her front after looking down beside her,turn back to her front after looking down beside her,turn back to her front before looking down beside her,turn back to her front prior to looking down beside her,turn back to her front when looking down beside her,looking down beside her after turn back to her front,TN
4092992100,7,what does the guy in red do?,push his bicycle up after the guy in yellow rode off,push his bicycle up before the guy in yellow rode off,push his bicycle up prior to the guy in yellow rode off,push his bicycle up when the guy in yellow rode off,push his bicycle up after the guy in yellow rode off,the guy in yellow rode off after push his bicycle up,TN
4949582792,3,what did the girl do?,lift her head back up after putting her head at the pram,lift her head back up before putting her head at the pram,lift her head back up after putting her head at the pram,lift her head back up prior to putting her head at the pram,lift her head back up when putting her head at the pram,putting her head at the pram after lift her head back up,TN
6078524411,0,what did the boy do?,close his eyes after putting his head on the table,close his eyes after putting his head on the table,close his eyes before putting his head on the table,close his eyes prior to putting his head on the table,close his eyes when putting his head on the table,putting his head on the table after close his eyes,TN
3851913128,5,what does the guy in red do in the middle of the video?,takes off his goggles after doing some hand gestures,takes off his goggles after doing some hand gestures,takes off his goggles before doing some hand gestures,takes off his goggles prior to doing some hand gestures,takes off his goggles when doing some hand gestures,doing some hand gestures after takes off his goggles,TN
8575881495,1,what does the girl do the first time?,makes face gesture in camera after sitting up,makes face gesture in camera before sitting up,makes face gesture in camera prior to sitting up,makes face gesture in camera when sitting up,sitting up after makes face gesture in camera,makes face gesture in camera after sitting up,TN
3155382178,4,what does the man do?,run towards the ball after kicking the ball away from the lady,run towards the ball before kicking the ball away from the lady,run towards the ball prior to kicking the ball away from the lady,run towards the ball after kicking the ball away from the lady,run towards the ball when kicking the ball away from the lady,kicking the ball away from the lady after run towards the ball,TN
3164519967,5,what did the old lady do?,kiss baby after patting the baby for a while,kiss baby before patting the baby for a while,kiss baby prior to patting the baby for a while,kiss baby after patting the baby for a while,kiss baby when patting the baby for a while,patting the baby for a while after kiss baby,TN
8575881495,8,what does the girl do at the end?,hand gesture after getting up,hand gesture before getting up,hand gesture prior to getting up,hand gesture after getting up,hand gesture when getting up,getting up after hand gesture,TN
8313365386,2,what did the girl do at the start?,turns the page after the lady in red pointed,turns the page before the lady in red pointed,turns the page prior to the lady in red pointed,turns the page after the lady in red pointed,turns the page when the lady in red pointed,the lady in red pointed after turns the page,TN
4838113006,5,what does the lady do?,drag it towards her after touching the first bell on table b,drag it towards her before touching the first bell on table b,drag it towards her prior to touching the first bell on table b,drag it towards her when touching the first bell on table b,drag it towards her after touching the first bell on table b,touching the first bell on table b after drag it towards her,TN
10109097475,6,what does the man in red do in the middle?,walks away after walking close to the plane,walks away before walking close to the plane,walks away after walking close to the plane,walks away prior to walking close to the plane,walks away when walking close to the plane,walking close to the plane after walks away,TN
5875242364,8,what did the baby do?,put his fingers in his mouth after he touched the sides of the pool,put his fingers in his mouth before he touched the sides of the pool,put his fingers in his mouth prior to he touched the sides of the pool,put his fingers in his mouth when he touched the sides of the pool,put his fingers in his mouth after he touched the sides of the pool,he touched the sides of the pool after put his fingers in his mouth,TN
5877508141,6,what did the man do?,move his arms after the boy stopped holding on to the slide,move his arms after the boy stopped holding on to the slide,move his arms before the boy stopped holding on to the slide,move his arms prior to the boy stopped holding on to the slide,move his arms when the boy stopped holding on to the slide,the boy stopped holding on to the slide after move his arms,TN
6860322796,5,what did the lady do?,give attention to brown dog after playing with the black dog for a while,give attention to brown dog before playing with the black dog for a while,give attention to brown dog prior to playing with the black dog for a while,give attention to brown dog when playing with the black dog for a while,give attention to brown dog after playing with the black dog for a while,playing with the black dog for a while after give attention to brown dog,TN
5549243726,7,what does the girl do?,jump after clapping her hands,jump before clapping her hands,jump prior to clapping her hands,jump when clapping her hands,jump after clapping her hands,clapping her hands after jump,TN
2868183184,5,what does the man do?,close the lid after the girl finishes spreading the batter,close the lid before the girl finishes spreading the batter,close the lid prior to the girl finishes spreading the batter,close the lid after the girl finishes spreading the batter,close the lid when the girl finishes spreading the batter,the girl finishes spreading the batter after close the lid,TN
5662041273,7,what did the boy do in the middle of the video?,picks up the helicopter after the helicopter fell on the floor,picks up the helicopter before the helicopter fell on the floor,picks up the helicopter after the helicopter fell on the floor,picks up the helicopter prior to the helicopter fell on the floor,picks up the helicopter when the helicopter fell on the floor,the helicopter fell on the floor after picks up the helicopter,TN
4838145161,7,what did the cat do at the beginning of the video?,retreat back after its nose touched the water,retreat back before its nose touched the water,retreat back prior to its nose touched the water,retreat back after its nose touched the water,retreat back when its nose touched the water,its nose touched the water after retreat back,TN
5498331490,6,what does the cat do at the start?,cleans the toilet bowl after sitting on the toilet bowl for a while,cleans the toilet bowl after sitting on the toilet bowl for a while,cleans the toilet bowl before sitting on the toilet bowl for a while,cleans the toilet bowl prior to sitting on the toilet bowl for a while,cleans the toilet bowl when sitting on the toilet bowl for a while,sitting on the toilet bowl for a while after cleans the toilet bowl,TN
5445581571,6,what did the white dog do?,play with toy after he looked at the black spotted dog,play with toy before he looked at the black spotted dog,play with toy prior to he looked at the black spotted dog,play with toy when he looked at the black spotted dog,he looked at the black spotted dog after play with toy,play with toy after he looked at the black spotted dog,TN
5445581571,4,what did the black spotted dog do?,look at white dog after the white dog got up from the floor,look at white dog before the white dog got up from the floor,look at white dog prior to the white dog got up from the floor,look at white dog when the white dog got up from the floor,look at white dog after the white dog got up from the floor,the white dog got up from the floor after look at white dog,TN
2835125654,5,what does the elephant on the left do?,pushed back after being pushed backwards by the elephant on the right,pushed back after being pushed backwards by the elephant on the right,pushed back before being pushed backwards by the elephant on the right,pushed back prior to being pushed backwards by the elephant on the right,pushed back when being pushed backwards by the elephant on the right,being pushed backwards by the elephant on the right after pushed back,TN
3462517143,3,what does the brown dog do?,step out of container after circling inside the container,step out of container before circling inside the container,step out of container prior to circling inside the container,step out of container after circling inside the container,step out of container when circling inside the container,circling inside the container after step out of container,TN
2793806282,8,what did the man on the land do with the blue toy?,throw it after the lady gestured to the dog,throw it before the lady gestured to the dog,throw it prior to the lady gestured to the dog,throw it after the lady gestured to the dog,throw it when the lady gestured to the dog,the lady gestured to the dog after throw it,TN
2623954636,4,what did the boy do the first time?,look at the ball bounces after he threw the ball for,look at the ball bounces before he threw the ball for,look at the ball bounces prior to he threw the ball for,look at the ball bounces when he threw the ball for,he threw the ball for after look at the ball bounces,look at the ball bounces after he threw the ball for,TN
4485498145,5,what does the woman in pink do at the end?,talk to the person in front after looking down at the painting,talk to the person in front before looking down at the painting,talk to the person in front prior to looking down at the painting,talk to the person in front after looking down at the painting,talk to the person in front when looking down at the painting,looking down at the painting after talk to the person in front,TN
3155382178,5,what does the lady do?,kicks the ball after she first received the ball from the man,kicks the ball before she first received the ball from the man,kicks the ball prior to she first received the ball from the man,kicks the ball after she first received the ball from the man,kicks the ball when she first received the ball from the man,she first received the ball from the man after kicks the ball,TN
4984417707,3,what did the man in blue do near the end?,blows the whistle after the elephant kicked the ball,blows the whistle before the elephant kicked the ball,blows the whistle after the elephant kicked the ball,blows the whistle prior to the elephant kicked the ball,blows the whistle when the elephant kicked the ball,the elephant kicked the ball after blows the whistle,TN
2782307049,3,what does the lady in black do?,help the lady in red after she finishes the ride,help the lady in red before she finishes the ride,help the lady in red prior to she finishes the ride,help the lady in red when she finishes the ride,she finishes the ride after help the lady in red,help the lady in red after she finishes the ride,TN
3026084730,11,what did the three men do?,walks away after the middle man finished speaking,walks away before the middle man finished speaking,walks away prior to the middle man finished speaking,walks away when the middle man finished speaking,walks away after the middle man finished speaking,the middle man finished speaking after walks away,TN
2535384528,5,what does the man do right?,looks at where it goes after hitting the ball,looks at where it goes before hitting the ball,looks at where it goes prior to hitting the ball,looks at where it goes after hitting the ball,looks at where it goes when hitting the ball,hitting the ball after looks at where it goes,TN
3375218204,10,what does the man do at the end?,hold boys hand after standing up,hold boys hand before standing up,hold boys hand after standing up,hold boys hand prior to standing up,hold boys hand when standing up,standing up after hold boys hand,TN
4006608424,7,what does the boy do at the end?,hold the swing after running towards the swing,hold the swing before running towards the swing,hold the swing prior to running towards the swing,hold the swing when running towards the swing,hold the swing after running towards the swing,running towards the swing after hold the swing,TN
4688219212,7,what does the boy do at the end?,shake the man s hand after jumping down from the rings,shake the man s hand before jumping down from the rings,shake the man s hand prior to jumping down from the rings,shake the man s hand when jumping down from the rings,shake the man s hand after jumping down from the rings,jumping down from the rings after shake the man s hand,TN
6239210933,7,what does the child do?,draw after pulling up the pen and the string,draw before pulling up the pen and the string,draw after pulling up the pen and the string,draw prior to pulling up the pen and the string,draw when pulling up the pen and the string,pulling up the pen and the string after draw,TN
2435100235,0,what is the relationship between the man wearing the white shirt to the other cyclist he is talking to?,friends after looking to the right,friends before looking to the right,friends prior to looking to the right,friends when looking to the right,friends after looking to the right,looking to the right after friends,TN
5913180144,8,what does the man in blue socks do near the end?,put his arm around another boy after he raises his hand and lifts his finger,put his arm around another boy before he raises his hand and lifts his finger,put his arm around another boy prior to he raises his hand and lifts his finger,put his arm around another boy after he raises his hand and lifts his finger,put his arm around another boy when he raises his hand and lifts his finger,he raises his hand and lifts his finger after put his arm around another boy,TN
2871995580,4,what did the man do at the start of the video?,pick the ball up after the boy threw the ball at him,pick the ball up after the boy threw the ball at him,pick the ball up before the boy threw the ball at him,pick the ball up prior to the boy threw the ball at him,pick the ball up when the boy threw the ball at him,the boy threw the ball at him after pick the ball up,TN
4147398280,7,what does the boy do?,twist it again after managing to solve one face of the rubik,twist it again before managing to solve one face of the rubik,twist it again prior to managing to solve one face of the rubik,twist it again when managing to solve one face of the rubik,managing to solve one face of the rubik after twist it again,twist it again after managing to solve one face of the rubik,TN
9498159305,7,what did the man do?,touch the earphones after the penguin turned away,touch the earphones before the penguin turned away,touch the earphones prior to the penguin turned away,touch the earphones when the penguin turned away,the penguin turned away after touch the earphones,touch the earphones after the penguin turned away,TN
3145698830,1,what did the man do?,let the baby sit after pulling the baby to him,let the baby sit before pulling the baby to him,let the baby sit prior to pulling the baby to him,let the baby sit after pulling the baby to him,let the baby sit when pulling the baby to him,pulling the baby to him after let the baby sit,TN
4650556666,3,what did the child do at the end of the video?,sit on the floor after he fell on the ground,sit on the floor before he fell on the ground,sit on the floor after he fell on the ground,sit on the floor prior to he fell on the ground,sit on the floor when he fell on the ground,he fell on the ground after sit on the floor,TN
2771402761,8,what does the woman in white do?,points after talking to the kid,points before talking to the kid,points prior to talking to the kid,points after talking to the kid,points when talking to the kid,talking to the kid after points,TN
5328004991,8,what does the woman do?,stir it herself after the child letting go of the stirrer,stir it herself before the child letting go of the stirrer,stir it herself after the child letting go of the stirrer,stir it herself prior to the child letting go of the stirrer,stir it herself when the child letting go of the stirrer,the child letting go of the stirrer after stir it herself,TN
3427674558,4,what ddi the performers do?,bend knees after facing the right side,bend knees before facing the right side,bend knees after facing the right side,bend knees prior to facing the right side,bend knees when facing the right side,facing the right side after bend knees,TN
5323654756,1,what did the girl in pink do?,put in her mouth after she picked up something from the side of the room,put in her mouth before she picked up something from the side of the room,put in her mouth prior to she picked up something from the side of the room,put in her mouth when she picked up something from the side of the room,she picked up something from the side of the room after put in her mouth,put in her mouth after she picked up something from the side of the room,TN
4006608424,8,what does the man do in the middle?,swings again after running back to the start,swings again before running back to the start,swings again prior to running back to the start,swings again after running back to the start,swings again when running back to the start,running back to the start after swings again,TN
3562017845,4,what did the bird at the back do?,sit down after it started to walk,sit down after it started to walk,sit down before it started to walk,sit down prior to it started to walk,sit down when it started to walk,it started to walk after sit down,TN
2834146886,6,what does the black dog do?,comes to the camera after coming out from the bottom of the table,comes to the camera after coming out from the bottom of the table,comes to the camera before coming out from the bottom of the table,comes to the camera prior to coming out from the bottom of the table,comes to the camera when coming out from the bottom of the table,coming out from the bottom of the table after comes to the camera,TN
3581585756,9,what does the boy do in the middle of the video?,runs to the back after leaving his seat,runs to the back before leaving his seat,runs to the back after leaving his seat,runs to the back prior to leaving his seat,runs to the back when leaving his seat,leaving his seat after runs to the back,TN
4244817395,8,what does the boy do?,bring over to the playset after stacking the cups,bring over to the playset before stacking the cups,bring over to the playset prior to stacking the cups,bring over to the playset when stacking the cups,stacking the cups after bring over to the playset,bring over to the playset after stacking the cups,TN
5427285434,0,what did the boy do?,run to kitchen after getting off the sofa,run to kitchen before getting off the sofa,run to kitchen prior to getting off the sofa,run to kitchen when getting off the sofa,run to kitchen after getting off the sofa,getting off the sofa after run to kitchen,TN
4126010904,6,what does the tall man do the first time?,talk to other people after lifting his face from the tv,talk to other people after lifting his face from the tv,talk to other people before lifting his face from the tv,talk to other people prior to lifting his face from the tv,talk to other people when lifting his face from the tv,lifting his face from the tv after talk to other people,TN
4087013668,8,what did the lady in pink do at the end of the video?,clap hands after the boy looked at her,clap hands before the boy looked at her,clap hands prior to the boy looked at her,clap hands after the boy looked at her,clap hands when the boy looked at her,the boy looked at her after clap hands,TN
4276006683,5,what does the cat do at the start?,try to catch the hand after the person moves his hand left and right,try to catch the hand before the person moves his hand left and right,try to catch the hand prior to the person moves his hand left and right,try to catch the hand when the person moves his hand left and right,try to catch the hand after the person moves his hand left and right,the person moves his hand left and right after try to catch the hand,TN
10109097475,5,what does the man in red do at the start?,moves away after looking at a distance from the plane,moves away before looking at a distance from the plane,moves away prior to looking at a distance from the plane,moves away when looking at a distance from the plane,looking at a distance from the plane after moves away,moves away after looking at a distance from the plane,TN
5907839036,6,what does the man in striped shirt do at the start?,look at scenery after walking towards the barrier,look at scenery before walking towards the barrier,look at scenery prior to walking towards the barrier,look at scenery when walking towards the barrier,look at scenery after walking towards the barrier,walking towards the barrier after look at scenery,TN
5421648216,5,what does the brown sheep do at the start?,stands next to him after walking close to the black sheep,stands next to him before walking close to the black sheep,stands next to him prior to walking close to the black sheep,stands next to him when walking close to the black sheep,stands next to him after walking close to the black sheep,walking close to the black sheep after stands next to him,TN
5349969207,4,what did the brown dog do at the end of the video?,get up after it lie on the floor,get up after it lie on the floor,get up before it lie on the floor,get up prior to it lie on the floor,get up when it lie on the floor,it lie on the floor after get up,TN
11670386946,5,what does the man in brown do at the end?,points at airplanes after reading the piece of paper for a while,points at airplanes before reading the piece of paper for a while,points at airplanes prior to reading the piece of paper for a while,points at airplanes when reading the piece of paper for a while,reading the piece of paper for a while after points at airplanes,points at airplanes after reading the piece of paper for a while,TN
4983922034,3,what does the black dog do?,dig snow after watching the two dogs jumping,dig snow after watching the two dogs jumping,dig snow before watching the two dogs jumping,dig snow prior to watching the two dogs jumping,dig snow when watching the two dogs jumping,watching the two dogs jumping after dig snow,TN
6713120511,5,what did the man in black do?,walk over to her after the last lady slid down,walk over to her before the last lady slid down,walk over to her prior to the last lady slid down,walk over to her when the last lady slid down,walk over to her after the last lady slid down,the last lady slid down after walk over to her,TN
2559262403,5,what does one of the pug do?,pushes it away after the other one move nearer to the corner,pushes it away before the other one move nearer to the corner,pushes it away prior to the other one move nearer to the corner,pushes it away when the other one move nearer to the corner,the other one move nearer to the corner after pushes it away,pushes it away after the other one move nearer to the corner,TN
7572859950,5,what does the lady do in the middle?,flip her to the side after stretching the shirt of the baby,flip her to the side before stretching the shirt of the baby,flip her to the side prior to stretching the shirt of the baby,flip her to the side when stretching the shirt of the baby,flip her to the side after stretching the shirt of the baby,stretching the shirt of the baby after flip her to the side,TN
5919180502,1,what does the man do?,poses after he points the camera at himself,poses before he points the camera at himself,poses prior to he points the camera at himself,poses when he points the camera at himself,poses after he points the camera at himself,he points the camera at himself after poses,TN
3107742409,5,what does the man do at the start?,play with baby s hands after he bends forward to the baby,play with baby s hands before he bends forward to the baby,play with baby s hands prior to he bends forward to the baby,play with baby s hands when he bends forward to the baby,he bends forward to the baby after play with baby s hands,play with baby s hands after he bends forward to the baby,TN
5205081904,3,what did the boy do?,watching video on tablet after he picked up the grey toy,watching video on tablet before he picked up the grey toy,watching video on tablet prior to he picked up the grey toy,watching video on tablet after he picked up the grey toy,watching video on tablet when he picked up the grey toy,he picked up the grey toy after watching video on tablet,TN
3530231811,8,what did the man in black do in the middle of the video?,started singing again after he stepped backwards,started singing again before he stepped backwards,started singing again prior to he stepped backwards,started singing again when he stepped backwards,started singing again after he stepped backwards,he stepped backwards after started singing again,TN
8594314852,10,what did the lady do in the middle of the video?,turn to look at kid after she stopped walking,turn to look at kid before she stopped walking,turn to look at kid after she stopped walking,turn to look at kid prior to she stopped walking,turn to look at kid when she stopped walking,she stopped walking after turn to look at kid,TN
3939145327,9,what did the girl do in the middle of the video?,cycle forward after she checked her teddy bear,cycle forward before she checked her teddy bear,cycle forward prior to she checked her teddy bear,cycle forward after she checked her teddy bear,cycle forward when she checked her teddy bear,she checked her teddy bear after cycle forward,TN
6078524411,4,what did the boy do?,stare blankly in front of him after rubbing his eyes,stare blankly in front of him before rubbing his eyes,stare blankly in front of him prior to rubbing his eyes,stare blankly in front of him when rubbing his eyes,stare blankly in front of him after rubbing his eyes,rubbing his eyes after stare blankly in front of him,TN
4707679105,6,what did the man do at the end of the video?,smile after he looked at the camera,smile before he looked at the camera,smile prior to he looked at the camera,smile when he looked at the camera,he looked at the camera after smile,smile after he looked at the camera,TN
5061117640,6,what does the man in grey do?,smell burger after sitting down int he middle,smell burger before sitting down int he middle,smell burger prior to sitting down int he middle,smell burger when sitting down int he middle,smell burger after sitting down int he middle,sitting down int he middle after smell burger,TN
5662041273,9,what did the boy do?,kept it on the table after he picked up the helicopter from the floor,kept it on the table before he picked up the helicopter from the floor,kept it on the table prior to he picked up the helicopter from the floor,kept it on the table when he picked up the helicopter from the floor,he picked up the helicopter from the floor after kept it on the table,kept it on the table after he picked up the helicopter from the floor,TN
6233408665,8,what did the people on the sofa do?,clap after the lady in pink finished singing,clap before the lady in pink finished singing,clap prior to the lady in pink finished singing,clap when the lady in pink finished singing,clap after the lady in pink finished singing,the lady in pink finished singing after clap,TN
2793806282,12,what did the lady in blue do?,sit on stairs when she reached the stairs,sit on stairs before she reached the stairs,sit on stairs when she reached the stairs,sit on stairs after she reached the stairs,sit on stairs prior to she reached the stairs,sit on stairs posterior to she reached the stairs,TC
4388652400,2,what happened to the dog?,touched by the man when it looks at someone near the start,touched by the man before it looks at someone near the start,touched by the man after it looks at someone near the start,touched by the man prior to it looks at someone near the start,touched by the man posterior to it looks at someone near the start,touched by the man when it looks at someone near the start,TC
2957808913,5,what does the man sitting on stage behind the guitarists do?,play the drum when they play the guitar,play the drum when they play the guitar,play the drum before they play the guitar,play the drum after they play the guitar,play the drum prior to they play the guitar,play the drum posterior to they play the guitar,TC
3972259774,6,what did the lady in red do?,point to the lady in black when the man in yellow first brought out the box,point to the lady in black before the man in yellow first brought out the box,point to the lady in black after the man in yellow first brought out the box,point to the lady in black prior to the man in yellow first brought out the box,point to the lady in black posterior to the man in yellow first brought out the box,point to the lady in black when the man in yellow first brought out the box,TC
8208035645,4,what happened to the boy at the end?,comes down when he cycled upslope,comes down before he cycled upslope,comes down when he cycled upslope,comes down after he cycled upslope,comes down prior to he cycled upslope,comes down posterior to he cycled upslope,TC
7888256388,4,what did the girl do at the start?,walk across when the lady was patting the dog,walk across before the lady was patting the dog,walk across after the lady was patting the dog,walk across prior to the lady was patting the dog,walk across when the lady was patting the dog,walk across posterior to the lady was patting the dog,TC
8277866423,3,what did the black dog do?,barked back when seeing the brown dog bark continuously,barked back before seeing the brown dog bark continuously,barked back after seeing the brown dog bark continuously,barked back prior to seeing the brown dog bark continuously,barked back posterior to seeing the brown dog bark continuously,barked back when seeing the brown dog bark continuously,TC
6592821115,11,what did the adult with a ring do?,reach hand out when the baby in polkadot it approaching her,reach hand out when the baby in polkadot it approaching her,reach hand out before the baby in polkadot it approaching her,reach hand out after the baby in polkadot it approaching her,reach hand out prior to the baby in polkadot it approaching her,reach hand out posterior to the baby in polkadot it approaching her,TC
3402648543,1,what are the small dogs doing?,suck when the big dog is standing still,suck before the big dog is standing still,suck when the big dog is standing still,suck after the big dog is standing still,suck prior to the big dog is standing still,suck posterior to the big dog is standing still,TC
6793786769,8,what did the boy do in the middle of the video?,wait for it to come back when the train moved away,wait for it to come back before the train moved away,wait for it to come back when the train moved away,wait for it to come back after the train moved away,wait for it to come back prior to the train moved away,wait for it to come back posterior to the train moved away,TC
5056964274,8,what is the baby doing at the start?,insert straw into box when someone holds a box of drink,insert straw into box before someone holds a box of drink,insert straw into box after someone holds a box of drink,insert straw into box when someone holds a box of drink,insert straw into box prior to someone holds a box of drink,insert straw into box posterior to someone holds a box of drink,TC
3427674558,6,what happened at the back of stage?,someone sat down when someone walked past the camera,someone sat down before someone walked past the camera,someone sat down when someone walked past the camera,someone sat down after someone walked past the camera,someone sat down prior to someone walked past the camera,someone sat down posterior to someone walked past the camera,TC
2885091387,6,what does the man in blue do near the end?,stand up when the car tilts at a sharp angle,stand up when the car tilts at a sharp angle,stand up before the car tilts at a sharp angle,stand up after the car tilts at a sharp angle,stand up prior to the car tilts at a sharp angle,stand up posterior to the car tilts at a sharp angle,TC
5913180144,6,what happens to the man in grey?,carry him when the man in blue socks jump onto the man in grey,carry him before the man in blue socks jump onto the man in grey,carry him after the man in blue socks jump onto the man in grey,carry him prior to the man in blue socks jump onto the man in grey,carry him when the man in blue socks jump onto the man in grey,carry him posterior to the man in blue socks jump onto the man in grey,TC
3861485381,7,what did the other animals do?,followed the first when the first went into the forest,followed the first when the first went into the forest,followed the first before the first went into the forest,followed the first after the first went into the forest,followed the first prior to the first went into the forest,followed the first posterior to the first went into the forest,TC
5766018720,2,what did the baby do at the beginning of the video?,kiss the toy dog when she first hold on to the toy dog,kiss the toy dog before she first hold on to the toy dog,kiss the toy dog after she first hold on to the toy dog,kiss the toy dog when she first hold on to the toy dog,kiss the toy dog prior to she first hold on to the toy dog,kiss the toy dog posterior to she first hold on to the toy dog,TC
4983922034,8,what is the black dog doing?,watch and then dig snow when the man kicks the snow,watch and then dig snow before the man kicks the snow,watch and then dig snow when the man kicks the snow,watch and then dig snow after the man kicks the snow,watch and then dig snow prior to the man kicks the snow,watch and then dig snow posterior to the man kicks the snow,TC
8990144134,4,what did the cat do?,hit the bird when it saw the bird standing there,hit the bird before it saw the bird standing there,hit the bird after it saw the bird standing there,hit the bird prior to it saw the bird standing there,hit the bird posterior to it saw the bird standing there,hit the bird when it saw the bird standing there,TC
7331927796,5,what did the boy do after the middle part of the video?,walks away when the big white dog was running over the brown dog,walks away before the big white dog was running over the brown dog,walks away after the big white dog was running over the brown dog,walks away prior to the big white dog was running over the brown dog,walks away posterior to the big white dog was running over the brown dog,walks away when the big white dog was running over the brown dog,TN
8990144134,2,what does the cat do?,hit the bird when it first sat up,hit the bird before it first sat up,hit the bird after it first sat up,hit the bird prior to it first sat up,hit the bird when it first sat up,hit the bird posterior to it first sat up,TC
6205856607,9,what does the man do?,hold the girl when the horse plays with the girl,hold the girl when the horse plays with the girl,hold the girl before the horse plays with the girl,hold the girl after the horse plays with the girl,hold the girl prior to the horse plays with the girl,hold the girl posterior to the horse plays with the girl,TC
6582763207,3,what did the lady with microphone do in the middle of the video?,bring the microphone away when she stopped singing for a while,bring the microphone away before she stopped singing for a while,bring the microphone away when she stopped singing for a while,bring the microphone away after she stopped singing for a while,bring the microphone away prior to she stopped singing for a while,bring the microphone away posterior to she stopped singing for a while,TC
3206694342,0,what does the boy on the right in front do in the middle?,stand up when the others bend down,stand up when the others bend down,stand up before the others bend down,stand up after the others bend down,stand up prior to the others bend down,stand up posterior to the others bend down,TC
3206694342,1,what does the boy on the right in front do after the middle?,bends down when the others stood up again,bends down before the others stood up again,bends down when the others stood up again,bends down after the others stood up again,bends down prior to the others stood up again,bends down posterior to the others stood up again,TN
2987766537,7,what did the baby do at the end?,starts crying when he cannot change the posture,starts crying before he cannot change the posture,starts crying after he cannot change the posture,starts crying when he cannot change the posture,starts crying prior to he cannot change the posture,starts crying posterior to he cannot change the posture,TC
5801184682,9,what did the human do?,pick the cat up when the cat hid before the black bag,pick the cat up before the cat hid before the black bag,pick the cat up after the cat hid before the black bag,pick the cat up prior to the cat hid before the black bag,pick the cat up posterior to the cat hid before the black bag,pick the cat up when the cat hid before the black bag,TP
2957808913,10,what were the other people in the background doing at the start?,walking when the man in black danced,walking before the man in black danced,walking after the man in black danced,walking when the man in black danced,walking prior to the man in black danced,walking posterior to the man in black danced,TC
2957808913,2,what do the men on stage do?,play musical instrument when the man in black jacket is dancing the street,play musical instrument when the man in black jacket is dancing the street,play musical instrument before the man in black jacket is dancing the street,play musical instrument after the man in black jacket is dancing the street,play musical instrument prior to the man in black jacket is dancing the street,play musical instrument posterior to the man in black jacket is dancing the street,TC
3963997053,5,what does the man wearing cap backwards do?,squat down when the car approaches him,squat down before the car approaches him,squat down after the car approaches him,squat down when the car approaches him,squat down prior to the car approaches him,squat down posterior to the car approaches him,TC
7416295940,3,what does the baby do?,touch dog when the dog approaches him,touch dog before the dog approaches him,touch dog after the dog approaches him,touch dog prior to the dog approaches him,touch dog posterior to the dog approaches him,touch dog when the dog approaches him,TC
3708066257,2,what did the man and the lady do?,eye contact when dancing,eye contact before dancing,eye contact after dancing,eye contact prior to dancing,eye contact posterior to dancing,eye contact when dancing,CW
2584172238,9,what did the girl in white do?,on the ladder when the girl in pink was sliding down the slide,on the ladder before the girl in pink was sliding down the slide,on the ladder when the girl in pink was sliding down the slide,on the ladder after the girl in pink was sliding down the slide,on the ladder prior to the girl in pink was sliding down the slide,on the ladder posterior to the girl in pink was sliding down the slide,TC
4272084125,5,what did the lady do?,hold up the bottle when she saw the camera facing her,hold up the bottle before she saw the camera facing her,hold up the bottle after she saw the camera facing her,hold up the bottle prior to she saw the camera facing her,hold up the bottle posterior to she saw the camera facing her,hold up the bottle when she saw the camera facing her,TC
5308503740,1,what did one of the rabbits do?,hop away when the person approached it near the end of the video,hop away before the person approached it near the end of the video,hop away after the person approached it near the end of the video,hop away prior to the person approached it near the end of the video,hop away posterior to the person approached it near the end of the video,hop away when the person approached it near the end of the video,TC
8224504302,1,what are the men holding onto?,glasses when they speak,glasses before they speak,glasses when they speak,glasses after they speak,glasses prior to they speak,glasses posterior to they speak,TC
7771650716,0,what is the person in pink shorts doing?,stand and watch when the man in white is playing with dog,stand and watch before the man in white is playing with dog,stand and watch after the man in white is playing with dog,stand and watch when the man in white is playing with dog,stand and watch prior to the man in white is playing with dog,stand and watch posterior to the man in white is playing with dog,TC
3340340268,6,what was the girl in red doing?,holding paper when the girl in green first stumbled on the dog,holding paper when the girl in green first stumbled on the dog,holding paper before the girl in green first stumbled on the dog,holding paper after the girl in green first stumbled on the dog,holding paper prior to the girl in green first stumbled on the dog,holding paper posterior to the girl in green first stumbled on the dog,TC
5586394125,5,what is the lady in blue shirt doing at the beginning of the video?,talk with lady in white when the lady in white is patting the dog,talk with lady in white when the lady in white is patting the dog,talk with lady in white before the lady in white is patting the dog,talk with lady in white after the lady in white is patting the dog,talk with lady in white prior to the lady in white is patting the dog,talk with lady in white posterior to the lady in white is patting the dog,TC
4094488636,6,what did the black dog do?,faces brown dog when the brown dog first walked towards the pole and faced it near the start,faces brown dog before the brown dog first walked towards the pole and faced it near the start,faces brown dog after the brown dog first walked towards the pole and faced it near the start,faces brown dog prior to the brown dog first walked towards the pole and faced it near the start,faces brown dog when the brown dog first walked towards the pole and faced it near the start,faces brown dog posterior to the brown dog first walked towards the pole and faced it near the start,TC
6860322796,6,what did the brown dog do at the beginning of the video?,chase after black dog when it saw the black dog running away,chase after black dog when it saw the black dog running away,chase after black dog before it saw the black dog running away,chase after black dog after it saw the black dog running away,chase after black dog prior to it saw the black dog running away,chase after black dog posterior to it saw the black dog running away,TC
